game,mechanism,model,player,label,count
PublicGoods,Reputation,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P2,Strategic influence,33
PublicGoods,Reputation,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P2,Multidimensional reasoning,14
PublicGoods,Reputation,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P2,Uncertainty evaluation,9
PublicGoods,Reputation,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P2,Trust evaluation,4
PublicGoods,Reputation,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P2,Risk aversion,3
PublicGoods,Reputation,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P3,Individual utility maximization,42
PublicGoods,Reputation,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P3,Strategic equilibrium focus,31
PublicGoods,Reputation,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P3,Strategic influence,26
PublicGoods,Reputation,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P3,Multidimensional reasoning,17
PublicGoods,Reputation,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P3,Uncertainty evaluation,11
PublicGoods,Reputation,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P3,Social norm conformity,1
PublicGoods,Reputation,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P3,Trust evaluation,1
PublicGoods,Reputation,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P3,Risk aversion,1
PublicGoods,Reputation,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P3,Rule misunderstanding,1
PublicGoods,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P1,Individual utility maximization,39
PublicGoods,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P1,Strategic equilibrium focus,38
PublicGoods,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P1,Uncertainty evaluation,23
PublicGoods,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P1,Trust evaluation,18
PublicGoods,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P1,Strategic influence,8
PublicGoods,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P1,Multidimensional reasoning,7
PublicGoods,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P1,Risk aversion,6
PublicGoods,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P1,Reciprocity,3
PublicGoods,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P1,Social welfare maximization,2
PublicGoods,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P1,Social norm conformity,1
PublicGoods,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P2,Individual utility maximization,43
PublicGoods,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P2,Strategic equilibrium focus,41
PublicGoods,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P2,Trust evaluation,13
PublicGoods,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P2,Uncertainty evaluation,11
PublicGoods,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P2,Multidimensional reasoning,10
PublicGoods,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P2,Strategic influence,7
PublicGoods,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P2,Reciprocity,4
PublicGoods,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P2,Risk aversion,2
PublicGoods,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P2,Social welfare maximization,1
PublicGoods,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P2,Competitiveness,1
PublicGoods,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P2,Strategy legibility,1
PublicGoods,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P3,Strategic equilibrium focus,42
PublicGoods,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P3,Individual utility maximization,41
PublicGoods,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P3,Trust evaluation,13
PublicGoods,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P3,Strategic influence,11
PublicGoods,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P3,Uncertainty evaluation,8
PublicGoods,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P3,Multidimensional reasoning,7
PublicGoods,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P3,Reciprocity,3
PublicGoods,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P3,Risk aversion,2
PublicGoods,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P3,Social welfare maximization,1
PublicGoods,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P3,Competitiveness,1
PublicGoods,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P3,Social norm conformity,1
PublicGoods,ReputationFirstOrder,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Individual utility maximization,40
PublicGoods,ReputationFirstOrder,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Strategic equilibrium focus,34
PublicGoods,ReputationFirstOrder,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Uncertainty evaluation,24
PublicGoods,ReputationFirstOrder,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Trust evaluation,21
PublicGoods,ReputationFirstOrder,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Strategic influence,19
PublicGoods,ReputationFirstOrder,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Multidimensional reasoning,9
PublicGoods,ReputationFirstOrder,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Reciprocity,4
PublicGoods,ReputationFirstOrder,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Social welfare maximization,4
PublicGoods,ReputationFirstOrder,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Risk aversion,4
PublicGoods,ReputationFirstOrder,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Social norm conformity,2
PublicGoods,ReputationFirstOrder,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Strategy legibility,1
PublicGoods,ReputationFirstOrder,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P2,Individual utility maximization,44
PublicGoods,ReputationFirstOrder,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P2,Strategic equilibrium focus,37
PublicGoods,ReputationFirstOrder,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P2,Strategic influence,25
PublicGoods,ReputationFirstOrder,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P2,Trust evaluation,24
PublicGoods,ReputationFirstOrder,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P2,Uncertainty evaluation,23
PublicGoods,ReputationFirstOrder,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P2,Multidimensional reasoning,8
PublicGoods,ReputationFirstOrder,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P2,Risk aversion,4
PublicGoods,ReputationFirstOrder,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P2,Reciprocity,2
PublicGoods,ReputationFirstOrder,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P2,Social welfare maximization,1
PublicGoods,ReputationFirstOrder,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P3,Individual utility maximization,43
PublicGoods,ReputationFirstOrder,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P3,Strategic equilibrium focus,37
PublicGoods,ReputationFirstOrder,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P3,Uncertainty evaluation,24
PublicGoods,ReputationFirstOrder,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P3,Strategic influence,21
PublicGoods,ReputationFirstOrder,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P3,Trust evaluation,18
PublicGoods,ReputationFirstOrder,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P3,Multidimensional reasoning,7
PublicGoods,ReputationFirstOrder,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P3,Risk aversion,3
PublicGoods,ReputationFirstOrder,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P3,Reciprocity,1
PublicGoods,ReputationFirstOrder,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P3,Social norm conformity,1
PublicGoods,ReputationFirstOrder,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P3,Social welfare maximization,1
PublicGoods,ReputationFirstOrder,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P3,Strategy legibility,1
PublicGoods,ReputationFirstOrder,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Individual utility maximization,36
PublicGoods,ReputationFirstOrder,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Uncertainty evaluation,33
PublicGoods,ReputationFirstOrder,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Strategic influence,25
PublicGoods,ReputationFirstOrder,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Risk aversion,23
PublicGoods,ReputationFirstOrder,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Strategic equilibrium focus,16
PublicGoods,ReputationFirstOrder,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Multidimensional reasoning,10
PublicGoods,ReputationFirstOrder,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Trust evaluation,6
PublicGoods,ReputationFirstOrder,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Exploration-exploitation trade-off,5
PublicGoods,ReputationFirstOrder,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Reciprocity,1
PublicGoods,ReputationFirstOrder,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Social norm conformity,1
PublicGoods,ReputationFirstOrder,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Individual utility maximization,35
PublicGoods,ReputationFirstOrder,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Uncertainty evaluation,34
PublicGoods,ReputationFirstOrder,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Strategic influence,27
PublicGoods,ReputationFirstOrder,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Risk aversion,23
PublicGoods,ReputationFirstOrder,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Strategic equilibrium focus,17
PublicGoods,ReputationFirstOrder,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Multidimensional reasoning,11
PublicGoods,ReputationFirstOrder,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Exploration-exploitation trade-off,4
PublicGoods,ReputationFirstOrder,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Trust evaluation,3
PublicGoods,ReputationFirstOrder,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Social norm conformity,1
PublicGoods,ReputationFirstOrder,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P3,Uncertainty evaluation,35
PublicGoods,ReputationFirstOrder,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P3,Individual utility maximization,35
PublicGoods,ReputationFirstOrder,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P3,Strategic influence,24
PublicGoods,ReputationFirstOrder,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P3,Risk aversion,21
PublicGoods,ReputationFirstOrder,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P3,Strategic equilibrium focus,19
PublicGoods,ReputationFirstOrder,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P3,Trust evaluation,6
PublicGoods,ReputationFirstOrder,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P3,Exploration-exploitation trade-off,5
PublicGoods,ReputationFirstOrder,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P3,Multidimensional reasoning,5
PublicGoods,ReputationFirstOrder,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P3,Reciprocity,2
PublicGoods,ReputationFirstOrder,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P3,Strategy legibility,2
PublicGoods,ReputationFirstOrder,openai/gpt-5.2,openai/gpt-5.2(CoT)#P1,Individual utility maximization,20
PublicGoods,ReputationFirstOrder,openai/gpt-5.2,openai/gpt-5.2(CoT)#P1,Strategic equilibrium focus,14
PublicGoods,ReputationFirstOrder,openai/gpt-5.2,openai/gpt-5.2(CoT)#P1,Trust evaluation,7
PublicGoods,ReputationFirstOrder,openai/gpt-5.2,openai/gpt-5.2(CoT)#P1,Strategic influence,6
PublicGoods,ReputationFirstOrder,openai/gpt-5.2,openai/gpt-5.2(CoT)#P1,Uncertainty evaluation,3
PublicGoods,ReputationFirstOrder,openai/gpt-5.2,openai/gpt-5.2(CoT)#P1,Strategy legibility,1
PublicGoods,ReputationFirstOrder,openai/gpt-5.2,openai/gpt-5.2(CoT)#P1,Multidimensional reasoning,1
PublicGoods,ReputationFirstOrder,openai/gpt-5.2,openai/gpt-5.2(CoT)#P2,Individual utility maximization,21
PublicGoods,ReputationFirstOrder,openai/gpt-5.2,openai/gpt-5.2(CoT)#P2,Strategic equilibrium focus,16
PublicGoods,ReputationFirstOrder,openai/gpt-5.2,openai/gpt-5.2(CoT)#P2,Strategic influence,5
PublicGoods,ReputationFirstOrder,openai/gpt-5.2,openai/gpt-5.2(CoT)#P2,Uncertainty evaluation,3
PublicGoods,ReputationFirstOrder,openai/gpt-5.2,openai/gpt-5.2(CoT)#P2,Trust evaluation,2
PublicGoods,ReputationFirstOrder,openai/gpt-5.2,openai/gpt-5.2(CoT)#P2,Multidimensional reasoning,1
PublicGoods,ReputationFirstOrder,openai/gpt-5.2,openai/gpt-5.2(CoT)#P2,Risk aversion,1
PublicGoods,ReputationFirstOrder,openai/gpt-5.2,openai/gpt-5.2(CoT)#P3,Individual utility maximization,23
PublicGoods,ReputationFirstOrder,openai/gpt-5.2,openai/gpt-5.2(CoT)#P3,Strategic equilibrium focus,18
PublicGoods,ReputationFirstOrder,openai/gpt-5.2,openai/gpt-5.2(CoT)#P3,Strategic influence,1
PublicGoods,ReputationFirstOrder,openai/gpt-5.2,openai/gpt-5.2(CoT)#P3,Uncertainty evaluation,1
PublicGoods,ReputationFirstOrder,openai/gpt-5.2,openai/gpt-5.2(CoT)#P3,Risk aversion,1
PublicGoods,ReputationFirstOrder,openai/gpt-5.2,openai/gpt-5.2(CoT)#P3,Multidimensional reasoning,1
PublicGoods,ReputationFirstOrder,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P1,Individual utility maximization,44
PublicGoods,ReputationFirstOrder,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P1,Strategic equilibrium focus,38
PublicGoods,ReputationFirstOrder,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P1,Strategic influence,24
PublicGoods,ReputationFirstOrder,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P1,Multidimensional reasoning,12
PublicGoods,ReputationFirstOrder,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P1,Uncertainty evaluation,8
PublicGoods,ReputationFirstOrder,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P1,Risk aversion,4
PublicGoods,ReputationFirstOrder,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P1,Trust evaluation,3
PublicGoods,ReputationFirstOrder,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P2,Individual utility maximization,45
PublicGoods,ReputationFirstOrder,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P2,Strategic equilibrium focus,38
PublicGoods,ReputationFirstOrder,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P2,Strategic influence,28
PublicGoods,ReputationFirstOrder,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P2,Multidimensional reasoning,10
PublicGoods,ReputationFirstOrder,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P2,Uncertainty evaluation,9
PublicGoods,ReputationFirstOrder,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P2,Trust evaluation,5
PublicGoods,ReputationFirstOrder,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P2,Risk aversion,3
PublicGoods,ReputationFirstOrder,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P3,Individual utility maximization,43
PublicGoods,ReputationFirstOrder,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P3,Strategic equilibrium focus,37
PublicGoods,ReputationFirstOrder,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P3,Strategic influence,33
PublicGoods,ReputationFirstOrder,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P3,Multidimensional reasoning,15
PublicGoods,ReputationFirstOrder,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P3,Uncertainty evaluation,11
PublicGoods,ReputationFirstOrder,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P3,Risk aversion,4
PublicGoods,ReputationFirstOrder,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P3,Trust evaluation,3
PublicGoods,ReputationFirstOrder,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P3,Strategy legibility,1
TravellersDilemma,Contracting,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P1,Strategic equilibrium focus,18
TravellersDilemma,Contracting,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P1,Individual utility maximization,9
TravellersDilemma,Contracting,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P1,Risk aversion,2
TravellersDilemma,Contracting,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P1,Social welfare maximization,1
TravellersDilemma,Contracting,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P1,Strategic influence,1
TravellersDilemma,Contracting,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P1,Multidimensional reasoning,1
TravellersDilemma,Contracting,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P1,Inequity aversion,1
TravellersDilemma,Contracting,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P2,Strategic equilibrium focus,18
TravellersDilemma,Contracting,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P2,Individual utility maximization,11
TravellersDilemma,Contracting,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P2,Trust evaluation,1
TravellersDilemma,Contracting,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P2,Strategic influence,1
TravellersDilemma,Contracting,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P2,Multidimensional reasoning,1
TravellersDilemma,Contracting,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P2,Risk aversion,1
TravellersDilemma,Contracting,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P2,Uncertainty evaluation,1
TravellersDilemma,Contracting,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Strategic equilibrium focus,16
TravellersDilemma,Contracting,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Individual utility maximization,11
TravellersDilemma,Contracting,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Risk aversion,4
TravellersDilemma,Contracting,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Uncertainty evaluation,3
TravellersDilemma,Contracting,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Trust evaluation,2
TravellersDilemma,Contracting,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Multidimensional reasoning,2
TravellersDilemma,Contracting,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Social welfare maximization,2
TravellersDilemma,Contracting,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P2,Strategic equilibrium focus,17
TravellersDilemma,Contracting,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P2,Individual utility maximization,14
TravellersDilemma,Contracting,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P2,Social welfare maximization,3
TravellersDilemma,Contracting,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P2,Risk aversion,2
TravellersDilemma,Contracting,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P2,Strategic influence,1
TravellersDilemma,Contracting,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P2,Trust evaluation,1
TravellersDilemma,Contracting,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Individual utility maximization,17
TravellersDilemma,Contracting,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Strategic influence,12
TravellersDilemma,Contracting,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Uncertainty evaluation,10
TravellersDilemma,Contracting,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Multidimensional reasoning,5
TravellersDilemma,Contracting,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Risk aversion,5
TravellersDilemma,Contracting,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Exploration-exploitation trade-off,2
TravellersDilemma,Contracting,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Strategic equilibrium focus,2
TravellersDilemma,Contracting,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Strategy legibility,1
TravellersDilemma,Contracting,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Individual utility maximization,17
TravellersDilemma,Contracting,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Uncertainty evaluation,14
TravellersDilemma,Contracting,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Risk aversion,7
TravellersDilemma,Contracting,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Strategic influence,5
TravellersDilemma,Contracting,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Multidimensional reasoning,4
TravellersDilemma,Contracting,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Strategic equilibrium focus,4
TravellersDilemma,Contracting,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Exploration-exploitation trade-off,2
TravellersDilemma,Contracting,openai/gpt-5.2,openai/gpt-5.2(CoT)#P1,Strategic equilibrium focus,12
TravellersDilemma,Contracting,openai/gpt-5.2,openai/gpt-5.2(CoT)#P1,Individual utility maximization,7
TravellersDilemma,Contracting,openai/gpt-5.2,openai/gpt-5.2(CoT)#P1,Risk aversion,1
TravellersDilemma,Contracting,openai/gpt-5.2,openai/gpt-5.2(CoT)#P2,Individual utility maximization,9
TravellersDilemma,Contracting,openai/gpt-5.2,openai/gpt-5.2(CoT)#P2,Strategic equilibrium focus,9
TravellersDilemma,Contracting,openai/gpt-5.2,openai/gpt-5.2(CoT)#P2,Risk aversion,1
TravellersDilemma,Contracting,openai/gpt-5.2,openai/gpt-5.2(CoT)#P2,Uncertainty evaluation,1
TravellersDilemma,Contracting,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P1,Strategic equilibrium focus,18
TravellersDilemma,Contracting,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P1,Individual utility maximization,15
TravellersDilemma,Contracting,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P1,Risk aversion,4
TravellersDilemma,Contracting,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P1,Multidimensional reasoning,3
